status_id,status_message,link_name,status_type,status_link,permalink_url,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
387386548007364_553212118091472,"""A very small degree of hope is sufficient to cause the birth of love.""....
A good morning to you all.....",,status,,https://www.facebook.com/LoveMattersAfrica/posts/553212118091472,2013-11-18 23:30:00,41,16,6,41,0,0,0,0,0
387386548007364_553022821443735,"Read our resident expert response to : 
""I am in love with a guy who was hurt very badly in his previous marriage. He takes care of his kids. I also have a child. How can I help him heal and stop treating me as if I am the previous woman?"" 

The difficult thing about this job is trying to infer what you are really asking within your 20 word question.....

http://lovematters.co.ke/news/finding-each-other-finding-ones-self",,status,,https://www.facebook.com/LoveMattersAfrica/posts/553022821443735,2013-11-18 13:06:42,8,10,1,8,0,0,0,0,0
387386548007364_552941084785242,How can you show somebody you love her?,,status,,https://www.facebook.com/LoveMattersAfrica/posts/552941084785242,2013-11-18 12:00:00,32,63,5,32,0,0,0,0,0
387386548007364_552936424785708,"#LoveTip Open up to your partner. Relationships deepen when you let your partner be there for you when you're scared and vulnerable.
Do you agree?",,status,,https://www.facebook.com/LoveMattersAfrica/posts/552936424785708,2013-11-18 10:03:15,40,34,11,40,0,0,0,0,0
387386548007364_552845698128114,"Dear Admin, 
I am in love with a guy who was hurt very badly in his previous marriage. He takes care of his kids. I also have a child. How can I help him heal and stop treating me as if I am the previous woman?
Please advice",,status,,https://www.facebook.com/LoveMattersAfrica/posts/552845698128114,2013-11-18 06:00:01,14,59,0,14,0,0,0,0,0
387386548007364_552600078152676,#SexTips Make talking about sex a game. Write what you'd like to do on pieces of paper. Then take it in turns to pick one and carry out the instructions. ... try this out,,status,,https://www.facebook.com/LoveMattersAfrica/posts/552600078152676,2013-11-18 02:30:02,10,0,0,10,0,0,0,0,0
387386548007364_552599568152727,"Good Monday morning to you all ....<3 ""Love is giving someone the power to destroy you but trusting them not to.""<3
Tafakari haya....
Do you feel that this is true....",,status,,https://www.facebook.com/LoveMattersAfrica/posts/552599568152727,2013-11-17 22:30:00,32,33,9,32,0,0,0,0,0
387386548007364_552493041496713,"Online media report that Sauti Sol are gay and proud! 
Does ones sexuality determine how you respond and interact with them?",,status,,https://www.facebook.com/LoveMattersAfrica/posts/552493041496713,2013-11-17 12:00:01,8,53,5,8,0,0,0,0,0
387386548007364_552112604868090,#LoveTips Remember that bodies come in all shapes and sizes – no one has the perfect body.... do you agree?,,status,,https://www.facebook.com/LoveMattersAfrica/posts/552112604868090,2013-11-17 07:00:00,44,57,4,44,0,0,0,0,0
387386548007364_552108794868471,"Did you know ? 
A fistula is a hole between the vagina and either the bladder or anus. Fistulas lead to incontinence and other medical and social consequences. Teen moms and those with female genital cutting (FGC) are particularly susceptible to fistulas. 
Fistulas are almost entirely preventable and can otherwise be surgically treated.

http://lovematters.co.ke/news/fistulas-top-five-facts",,status,,https://www.facebook.com/LoveMattersAfrica/posts/552108794868471,2013-11-17 04:00:00,9,10,6,9,0,0,0,0,0
387386548007364_552099708202713,"Good Sunday Morning to you all...As you start your day reflect on this...
""The quarrels of lovers are the renewal of love.""",,status,,https://www.facebook.com/LoveMattersAfrica/posts/552099708202713,2013-11-17 01:30:00,54,23,13,54,0,0,0,0,0
387386548007364_551818941564123,"Good Morning good people ...Tafakari haya: 
""Love isn't something that you can easily tear apart without breaking someone's heart...""",,status,,https://www.facebook.com/LoveMattersAfrica/posts/551818941564123,2013-11-16 03:10:00,70,48,11,70,0,0,0,0,0
387386548007364_551531174926233,"<3 Love is commitment. <3
True or false",,status,,https://www.facebook.com/LoveMattersAfrica/posts/551531174926233,2013-11-15 10:00:00,28,78,6,28,0,0,0,0,0
387386548007364_551465538266130,"Dear Admin,

Can a girl become positive if a boy who is positive sucks her breasts?",,status,,https://www.facebook.com/LoveMattersAfrica/posts/551465538266130,2013-11-15 07:00:01,13,117,3,13,0,0,0,0,0
387386548007364_551204774958873,"Love Matters recommends : Bizarre Bazaar Christmas Craft Festival  Daystar Funday at Simba Union Club . Saturday Nov. 16, 2013
11 a.m. - 7 p.m. Free for Daystar Students. KSH 500 for Non-daystarians.

Activities: Waterguns, mascot, Ball Pond and the valcro wall. Great food, games, swimming and dancing

More Details see :  http://www.kenyabuzz.com/whats-on/daystar-funday

Sign up for updates : http://www.kenyabuzz.com/newsletter/signup",Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/551204774958873/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/551428404936510:0,2013-11-15 04:30:00,4,0,1,4,0,0,0,0,0
387386548007364_551289034950447,"#SexTips 
How to avoid unwanted sexual behaviour: 
Don't let someone put you under pressure. 
Don't think you're strange if you say no. 
It's your body... you have the power!!! 
Ndio au la!!!!",,status,,https://www.facebook.com/LoveMattersAfrica/posts/551289034950447,2013-11-15 03:00:00,55,99,11,55,0,0,0,0,0
387386548007364_551288448283839,"Good Morning !!! 
Do you agree that <3""If you want to be loved, be lovable."" <3
Dole! Kama umekubali! (thumbs up if you agree)",,status,,https://www.facebook.com/LoveMattersAfrica/posts/551288448283839,2013-11-14 23:20:00,50,10,6,50,0,0,0,0,0
387386548007364_551171288295555,"Is it ok to watch porn while in a relationship?

http://lovematters.co.ke/news/it-ok-watch-porn-while-relationship",,status,,https://www.facebook.com/LoveMattersAfrica/posts/551171288295555,2013-11-14 13:02:36,4,33,0,4,0,0,0,0,0
387386548007364_550996964979654,"#lovetips Don't rush into a new relationship after a break-up. Make sure you're over the old relationship first.
Like if you agree....",,status,,https://www.facebook.com/LoveMattersAfrica/posts/550996964979654,2013-11-14 07:00:00,155,32,13,155,0,0,0,0,0
387386548007364_550996694979681,"#InTheNews 'Wonder pill' for risky sex on the way...Truvada can cut the risk of contracting HIV by up to 75 per cent if one faithfully swallows it daily. 
The blue pill is a major part of treatment called pre-exposure prophylaxis . 
Will Truvada increase the number of people having unprotected sex?",,status,,https://www.facebook.com/LoveMattersAfrica/posts/550996694979681,2013-11-14 04:00:00,11,13,2,11,0,0,0,0,0
387386548007364_550862498326434,"Good morning lovely people ....
Tafakari haya: <3""A simple 'I love you' means more than money.""<3",,status,,https://www.facebook.com/LoveMattersAfrica/posts/550862498326434,2013-11-13 23:30:00,29,24,5,29,0,0,0,0,0
387386548007364_550746071671410,"#sextips Myth: condoms spoil sex. 

Condoms might reduce sensitivity a little, but this can be solved by using a thin brand of condoms or using lubricant.

Are you up for lubricants or a thin brand of condoms?",,status,,https://www.facebook.com/LoveMattersAfrica/posts/550746071671410,2013-11-13 12:03:24,16,28,3,16,0,0,0,0,0
387386548007364_550708978341786,"Dear Admin,

I want to knw.if a couple are both HIV positive n have unprotected sex what could the side effects be....???",,status,,https://www.facebook.com/LoveMattersAfrica/posts/550708978341786,2013-11-13 10:01:57,2,31,2,2,0,0,0,0,0
387386548007364_550624765016874,"A dry vagina is supposed to feel better for the man during intercourse. Men say they like the friction, heat and swollen tightness.... but for the woman?

http://lovematters.co.ke/news/dry-sex-women-pains-please",Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/550624765016874/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/550628735016477:0,2013-11-13 06:10:01,71,105,7,71,0,0,0,0,0
387386548007364_550573915021959,"Good morning people...Is it true that <3 ""Love is like Twitter, you follow someone who doesn't follow you back.""<3",,status,,https://www.facebook.com/LoveMattersAfrica/posts/550573915021959,2013-11-13 01:28:21,38,26,8,38,0,0,0,0,0
387386548007364_550299121716105,Fancy attending a quick Cunnilingus Class ... you will be glad you stayed for it....Giving you the tips and confidence next time your girl asks you to go down on her....,Key & Peele: Cunnilingus Class,video,http://youtu.be/QyViuXFyIE4,https://www.facebook.com/LoveMattersAfrica/posts/550299121716105,2013-11-12 12:00:01,1,0,0,1,0,0,0,0,0
387386548007364_550299761716041,"#LoveTip After a break-up, don't bottle up your pain: it really helps to talk to people you trust.
Do you agree?...",,status,,https://www.facebook.com/LoveMattersAfrica/posts/550299761716041,2013-11-12 11:04:11,31,42,4,31,0,0,0,0,0
387386548007364_550239485055402,"Are you control ? Ama ni bahati nasibu , mara sijui kuruka up and down after sex? 

http://lovematters.co.ke/resource/choosing-birth-control#section-1",,status,,https://www.facebook.com/LoveMattersAfrica/posts/550239485055402,2013-11-12 08:20:34,9,0,2,9,0,0,0,0,0
387386548007364_550145318398152,"#InTheNews Cases of teachers having sex with their underage students are common. 
When a teacher who is supposed to be protecting the welfare of his students in school turns against the very same students what action should be taken?",,status,,https://www.facebook.com/LoveMattersAfrica/posts/550145318398152,2013-11-12 03:00:04,12,54,5,12,0,0,0,0,0
387386548007364_550059811740036,"Good morning...

<3 ""Love is an emotion experienced by the many and enjoyed by the few."" <3

Tafakari haya!....",,status,,https://www.facebook.com/LoveMattersAfrica/posts/550059811740036,2013-11-11 22:30:00,55,24,12,55,0,0,0,0,0
387386548007364_549848165094534,"#InTheNewsThisWeek Bishop nabbed for cohabiting with people's wives - A bishop is said to have been holding ""Kesha"" (overnight) prayers for women having marital challenges from 10pm till dawn.
Your thoughts!",Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/549848165094534/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/549889431757074:0,2013-11-11 12:00:01,25,22,9,25,0,0,0,0,0
387386548007364_549842051761812,"#SexTip If he has trouble getting an erection, it doesn't mean he doesn't think you're sexy. Or that he's not manly, or he's infertile. It happens to many men.
Would you say there is truth to this?",Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/549842051761812/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/549867961759221:0,2013-11-11 11:00:01,25,25,3,25,0,0,0,0,0
387386548007364_549835195095831,"For a discordant couples or for couples who are both HIV+ you can have children and still protect each other from infection or reinfection. 
Here is some advice from our resident expert for Discordant couples or HIV+ couples planning to have a baby 
http://lovematters.co.ke/news/making-baby-when-hiv-positive",,status,,https://www.facebook.com/LoveMattersAfrica/posts/549835195095831,2013-11-11 10:10:01,8,2,2,8,0,0,0,0,0
387386548007364_549538598458824,"Dear Admin, 
My partner and I would like a child. One of us is HIV-positive and the other HIV-negative. Should we continue with protected sex? What about conception?
Please advice",,status,,https://www.facebook.com/LoveMattersAfrica/posts/549538598458824,2013-11-11 04:00:00,11,24,0,11,0,0,0,0,0
387386548007364_549443251801692,"Good morning lovely people ...here is a quote to start the week. 
<3 ""A relationship isn't a test so why cheat?"" <3 
Like if you agree..",,status,,https://www.facebook.com/LoveMattersAfrica/posts/549443251801692,2013-11-10 22:00:01,119,14,10,119,0,0,0,0,0
387386548007364_549264725152878,"Dear Admin ,

I had sex with a a call gal 3 months ago n in the process a condom broke. But again I was taking slimming teas,I went for a test and it came out negative . Does slimming tea make the chances of hiv being seen in blood at 3 months fewer?

Pls Advice",,status,,https://www.facebook.com/LoveMattersAfrica/posts/549264725152878,2013-11-10 13:08:03,20,53,2,20,0,0,0,0,0
387386548007364_549177955161555,"Good evening people....here is a #LoveTip for the day 
<3 You're really over your ex when you start to look for a new partner and you don't compare them to your previous partner. <3",,status,,https://www.facebook.com/LoveMattersAfrica/posts/549177955161555,2013-11-10 09:09:20,23,5,5,23,0,0,0,0,0
387386548007364_548830511862966,"#SexTip Listen carefully to what your partner is saying about his or her likes or dislikes in bed. It's not criticism. It can help improve lovemaking for both.
Like if you agree...",,status,,https://www.facebook.com/LoveMattersAfrica/posts/548830511862966,2013-11-09 13:00:01,61,11,1,61,0,0,0,0,0
387386548007364_548686015210749,"On your first date - don't be too pushy.... read your dates body language. If you try holding their hand or kissing and they didn't respond positively, let it be. Don't come across as someone desperate to get laid on the first date...ama ni aje?

Some first date dos and donts  - http://lovematters.co.ke/news/first-date-dos-and-donts",,status,,https://www.facebook.com/LoveMattersAfrica/posts/548686015210749,2013-11-09 05:00:01,41,31,1,41,0,0,0,0,0
